id,customer_id,ticket_id,channel,message,sentiment,csat_score,timestamp
454,378,855,Chat,"I'm sorry to hear that you're still experiencing issues. We've been working on improving our customer service, and I'll make sure this is addressed as soon as possible.

Can you please provide more details about what's happening when you try contacting us? This will help us better understand and address your concerns.",0.003,3,"2026-06-16 22:30:46"
455,428,447,Email,"Hello Anjali Bhatia,

I've noticed that your ticket is still open. I'm here to help you with the issue of SSO login redirects to an error page.

Could you please provide more details about what happens when you try logging in? This will help us identify any potential causes.",0.036,3,"2026-06-27 20:55:39"
456,428,447,Email,"I'm sorry to hear that you're still experiencing issues. We've been working on improving our SSO login process, and I'll make sure this is addressed as soon as possible.

Could you please provide more details about what happens when you try logging in? This will help us better understand and address your concerns.",0.222,3,"2026-07-03 09:01:10"
457,269,575,Call,"Hello Zara Reddy,

I've noticed that your ticket is still open. I'm here to help you with the issue of advanced training tools needed for a FinTech company.

Could you please provide more details about what's happening when you try accessing the training tools? This will help us identify any potential issues.",0.085,3,"2026-06-29 04:18:55"
458,269,575,Call,"I'm sorry to hear that you're still experiencing issues. We've been working on improving our training tools, and I'll make sure this is addressed as soon as possible.

Could you please provide more details about what's happening when you try accessing the training tools? This will help us better understand and address your concerns.",0.123,3,"2026-06-29 13:49:31"
459,383,802,Email,"Hello Meera Verma,

I've noticed that your ticket is still open. I'm here to help you with the issue of personalized content recommendations needed.

Could you please provide more details about what's happening when you try accessing the system? This will help us identify any potential issues.",-0.088,3,"2026-06-12 18:59:32"
460,383,802,Email,"I'm sorry to hear that you're still experiencing issues. We've been working on improving our system, and I'll make sure this is addressed as soon as possible.

Could you please provide more details about what's happening when you try accessing the system? This will help us better understand and address your concerns.",0.128,3,"2026-06-26 07:20:23"
461,413,441,Email,"Dear Pooja Garcia,

I hope this message finds you well.

We've noticed that your ticket 'Needs better reporting for AI/ML SaaS workflows' has been open for quite some time. We're committed to improving the quality of our services and would like to understand more about the issues you're facing so we can provide a solution tailored specifically to your needs.

Please feel free to share any additional details or context that might help us address this issue effectively.",0.139,3,"2026-05-08 10:08:39"
462,413,441,Call,"Thanks for flagging 'Pooja Garcia - Needs better reporting for AI/ML SaaS workflows'. We'll keep you posted as we dig in.",0.171,3.1,"2026-03-16 23:29:14"
463,57,565,Email,"Hi, Zara Gupta here from CloudMind Systems. We just hit a problem related to 'Better Cloud Infrastructure Request' and need help resolving it.",-0.103,3.8,"2026-05-04 11:42:16"
464,57,565,Chat,"Thanks for flagging 'Better Cloud Infrastructure Request'. We'll keep you posted as we dig in.",-0.048,3.1,"2026-06-06 23:03:19"
465,33,387,Call,"Flagging 'Vishal Srivastava' - it started affecting our Retail/E-commerce workflow this week.",-0.053,2.8,"2026-06-18 06:55:18"
466,33,387,Chat,"Appreciate the report on 'Vishal Srivastava'. Assigning this to our team now.",-0.019,3.3,"2026-05-20 23:33:33"
467,263,984,Email,"We're running into an issue with 'Needs better integration for EdTech workflows' - Needs better integration for EdTech workflows. Can someone take a look?",-0.061,3.8,"2026-05-01 08:08:08"
468,263,984,Email,"Got it - opening an investigation into 'Needs better integration for EdTech workflows' for BrightMinds Education right away.",0.007,3.9,"2026-06-23 16:51:35"
469,8,492,Email,"Hi, Priya Mehta here from DataBridge Analytics. We just hit a problem related to 'Slow Response Times to Customer Inquiries' and need help resolving it.",-0.122,2.9,"2026-05-12 17:51:30"
470,8,492,Email,"Appreciate the report on 'Slow Response Times to Customer Inquiries'. Assigning this to our team now.",0.016,4,"2026-06-26 04:49:48"
471,391,58,Email,"Hi Robert, I noticed your ticket 'Legacy CRM import failing' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",-0.04,3,"2026-06-28 20:09:39"
472,391,58,Chat,"Hi Robert, I noticed your ticket 'Legacy CRM import failing' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",-0.038,3,"2026-06-28 08:29:14"
473,303,230,Email,"Hi Gaurav, I noticed your ticket 'Dashboard timeout on analytics export' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",0.007,3,"2026-05-26 12:26:10"
474,303,230,Call,"Hi Gaurav, I noticed your ticket 'Dashboard timeout on analytics export' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",0.158,3,"2026-05-16 14:13:04"
475,496,986,Email,"Hi Sachin, I noticed your ticket 'Dashboard timeout on analytics export' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",0.163,3,"2026-07-03 20:03:29"
476,496,986,Chat,"Hi Sachin, I noticed your ticket 'Dashboard timeout on analytics export' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",-0.048,3,"2026-06-29 10:16:37"
477,65,110,Email,"Hi Jessica, I noticed your ticket 'SSO login redirects to error page' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",-0.029,3,"2026-06-28 18:19:05"
478,65,110,Call,"Hi Jessica, I noticed your ticket 'SSO login redirects to error page' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",0.015,3,"2026-05-18 15:31:42"
479,139,237,Email,"Hi Varun, I noticed your ticket 'Invoice mismatch after renewal' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",0.193,3,"2026-05-29 02:46:40"
480,139,237,Chat,"Hi Varun, I noticed your ticket 'Invoice mismatch after renewal' has been open for a while. Could you please provide more details on the issue? We'd like to help resolve it quickly.",-0.087,3,"2026-06-04 01:50:17"
481,58,653,Email,"Dear Mr. Miller,

I hope this message finds you well.

We noticed that your ticket titled 'Better cloud security needed' has been open for over a month, which is beyond the usual timeframe of 139 days. Could you please provide us with more details on why it's still unresolved? We want to ensure we address any potential risks and improve our services further.

Thank you for your understanding.",-0.125,5,"2026-06-28 03:34:57"
482,144,833,Call,"Good afternoon, Ms. Patel.

I noticed that your ticket titled 'Analytics for EdTech Workflows' has been inactive for over a month, which is beyond the usual timeframe of 179 days. Could you please let us know if there's any reason why it hasn't been resolved? We want to ensure we address any potential issues and improve our services.

Thank you for your understanding.",-0.002,5,"2026-03-06 16:21:54"
483,20,873,Email,"Dear Ms. Garcia,

We noticed that your ticket titled 'More advanced healthcare analytics tools needed' has been open for over a month, which is beyond the usual timeframe of 29 days. Could you please provide us with more details on why it's still unresolved? We want to ensure we address any potential needs and improve our services further.

Thank you for your understanding.",0.149,5,"2026-06-20 19:45:26"
484,382,888,Chat,"Hello, Mr. Nair.

I noticed that your ticket titled 'Dashboard timeout on analytics export' has been open for over a month, which is beyond the usual timeframe of 15 days. Could you please provide us with more details on why it's still unresolved? We want to ensure we address any potential issues and improve our services further.

Thank you for your understanding.",-0.147,5,"2026-07-03 22:37:05"
485,68,950,Email,"Dear Ms. Brown,

We noticed that your ticket titled 'SSO login redirects to error page' has been open for over a month, which is beyond the usual timeframe of 98 days. Could you please provide us with more details on why it's still unresolved? We want to ensure we address any potential issues and improve our services further.

Thank you for your understanding.",0.233,5,"2026-05-31 22:02:22"
486,58,653,Call,"Hello, Mr. Miller.

I noticed that your ticket titled 'Better cloud security needed' has been inactive for over a month, which is beyond the usual timeframe of 179 days. Could you please let us know if there's any reason why it hasn't been resolved? We want to ensure we address any potential issues and improve our services.

Thank you for your understanding.",-0.891,2,"2026-05-29 17:17:49"
487,144,833,Email,"Good afternoon, Ms. Patel.

I noticed that your ticket titled 'Analytics for EdTech Workflows' has been inactive for over a month, which is beyond the usual timeframe of 179 days. Could you please let us know if there's any reason why it hasn't been resolved? We want to ensure we address any potential issues and improve our services.

Thank you for your understanding.",-0.617,2,"2026-03-11 23:48:09"
488,20,873,Chat,"Hello, Ms. Garcia.

I noticed that your ticket titled 'More advanced healthcare analytics tools needed' has been open for over a month, which is beyond the usual timeframe of 29 days. Could you please provide us with more details on why it's still unresolved? We want to ensure we address any potential needs and improve our services further.

Thank you for your understanding.",-0.953,2,"2026-06-20 09:15:22"
489,382,888,Call,"Hello, Mr. Nair.

I noticed that your ticket titled 'Dashboard timeout on analytics export' has been open for over a month, which is beyond the usual timeframe of 15 days. Could you please provide us with more details on why it's still unresolved? We want to ensure we address any potential issues and improve our services further.

Thank you for your understanding.",-0.575,2,"2026-07-05 04:27:44"
490,68,950,Email,"Hello, Ms. Brown.

I noticed that your ticket titled 'SSO login redirects to error page' has been open for over a month, which is beyond the usual timeframe of 98 days. Could you please provide us with more details on why it's still unresolved? We want to ensure we address any potential issues and improve our services further.

Thank you for your understanding.",-0.896,2,"2026-04-06 13:09:18"
491,326,912,Email,"Dear Ashley Mishra,

Thank you for reaching out with your feature request. We appreciate your feedback and will prioritize it immediately.

Best regards, [Agent's Name]",0.63,5,"2026-06-17 19:50:04"
492,339,416,Call,"Hi Riya Ghosh,

We're looking into the issue with your legacy CRM import failing. We'll get it resolved as soon as possible.

Thank you for bringing this to our attention.",-0.122,3,"2026-05-01 06:54:01"
493,336,772,Chat,"Hello Nisha Agarwal,

We've received your request for accessibility features. We'll work on implementing them as soon as possible.

Thank you for reaching out.",0.676,4,"2026-06-18 15:31:35"
494,473,45,Email,"Dear Nikhil Iyer,

We're glad to hear about your comprehensive patient follow-up needs. We'll ensure this is addressed promptly.

Thank you for bringing this to our attention.",0.45,5,"2026-06-19 23:07:13"
495,88,427,Call,"Hello Chirag Srivastava,

We're sorry to hear about the legacy CRM import issue. We'll resolve it as soon as possible.

Thank you for bringing this to our attention.",-0.016,3,"2026-06-21 01:33:21"
496,326,912,Chat,"Thanks for reaching out about 'Feature Request: Advanced Sales Tools for FinEdge Capital' - we've logged this and are looking into it now.",0.082,3.5,"2026-07-03 14:27:07"
497,339,416,Email,"Thanks for reaching out about 'Legacy CRM import failing' - we've logged this and are looking into it now.",-0.055,3.1,"2026-06-25 23:49:31"
498,336,772,Email,"Appreciate the report on 'Accessibility Features Request'. Assigning this to our team now.",0.095,2.8,"2026-06-25 06:22:08"
499,473,45,Chat,"Thanks for reaching out about 'Comprehensive Patient Follow-Up Needed' - we've logged this and are looking into it now.",-0.081,3.3,"2026-06-12 08:45:14"
500,88,427,Email,"Got it - opening an investigation into 'Legacy CRM import failing' for SecureVault FinTech right away.",0.064,3.7,"2026-06-30 12:28:56"
501,44,657,Chat,"Hey Varun! I'm seeing that your Slack alerts aren't firing. Could you check if there's anything wrong with the configuration?",-0.049,3,"2026-06-29 18:19:34"
502,44,657,Chat,"I see. It seems like there might be an issue with the configuration. Let me look into it further and get back to you.",-0.14,3,"2026-06-21 00:55:51"
503,180,577,Email,"Hi Harini, I noticed that your dashboard is timing out when you try to export analytics. Could you please check if there's anything blocking the process?",0.208,3,"2026-06-14 04:54:18"
504,180,577,Email,"I see. It looks like there might be a timeout issue with the export process. Let me investigate and get back to you.",0.065,3,"2026-04-13 08:58:30"
505,63,330,Chat,"Hi Pooja, I'm seeing that your Slack alerts aren't firing. Could you check if there's anything wrong with the configuration?",-0.02,3,"2026-06-28 02:04:27"
506,63,330,Chat,"I see. It seems like there might be an issue with the configuration. Let me look into it further and get back to you.",-0.017,3,"2026-06-25 22:48:57"
507,197,294,Call,"Hi Divya, I'm seeing that your advanced financial tools aren't working as expected. Could you check if there's anything blocking the process?",0.185,3,"2026-05-30 15:51:52"
508,197,294,Call,"I see. It looks like there might be an issue with the configuration or setup. Let me investigate and get back to you.",-0.052,3,"2026-05-17 05:16:36"
509,70,83,Email,"Hi Anjali, I noticed that your access to advanced features and technical support is limited. Could you please check if there's anything blocking the process?",0.149,3,"2026-05-09 05:28:08"
510,70,83,Email,"I see. It looks like there might be an issue with the setup or configuration. Let me investigate and get back to you.",0.212,3,"2026-03-27 08:39:33"
511,100,253,Chat,"John Miller, I noticed you've been needing more personalized support for your account at LearnSphere EdTech. Could we schedule a call to discuss this further?",-0.145,3,"2026-06-02 01:34:04"
512,100,253,Email,"Dear John Miller, I hope you're doing well. We've been tracking your account and noticed that you haven't received any personalized support lately. Would it be possible to schedule a call to discuss this?",0.224,3,"2026-07-04 01:06:41"
513,412,319,Call,"Aarav Bhatia, I've been working on your legacy CRM import and noticed some issues. Could we look into resolving this for you?",0.03,3,"2026-07-02 06:03:18"
514,412,319,Chat,"Aarav Bhatia, I've been working on your legacy CRM import and noticed some issues. Could we look into resolving this for you?",0.047,3,"2026-07-02 02:10:59"
515,85,342,Call,"Farhan Malhotra, I've been tracking your request for personalized learning paths and noticed that we haven't provided the information you're looking for. Could we schedule a call to discuss this?",0.136,3,"2026-06-08 23:34:23"
516,85,342,Email,"Dear Farhan Malhotra, I hope you're doing well. We've been tracking your request for personalized learning paths and noticed that we haven't provided the information you're looking for. Could we schedule a call to discuss this?",-0.008,3,"2026-06-06 15:22:25"
517,418,216,Call,"Aditya Deshpande, I've been tracking your SSO login issue and noticed that it's redirecting to an error page. Could we look into resolving this for you?",0.231,3,"2026-05-11 05:35:20"
518,418,216,Email,"Dear Aditya Deshpande, I hope you're doing well. We've been tracking your SSO login issue and noticed that it's redirecting to an error page. Could we look into resolving this for you?",-0.129,3,"2026-06-26 23:45:47"
519,250,496,Chat,"Chirag Saxena, I've been tracking your Slack alerts not firing and noticed that it's causing issues with your notifications. Could we look into resolving this for you?",0.067,3,"2026-06-02 16:25:49"
520,250,496,Email,"Dear Chirag Saxena, I hope you're doing well. We've been tracking your Slack alerts not firing and noticed that it's causing issues with your notifications. Could we look into resolving this for you?",0.093,3,"2026-06-08 20:13:19"
521,252,672,Email,"Dear Mr. Mehta,

I'm writing to request better automation for our EdTech workflows. I've been experiencing issues with the current system, and I believe there's room for improvement.

Please let me know how we can streamline these processes.",-0.019,3,"2026-06-05 22:11:04"
522,49,195,Call,"Good afternoon, DataBridge Analytics. I'm reaching out for advanced analytics tools that can help us optimize our data analysis capabilities.",-0.062,4,"2026-04-13 11:49:22"
523,337,282,Email,"Hi Jessica,

I hope this message finds you well. I'm reaching out because we've been experiencing issues with our customer support process.

Could you please provide more details on how to resolve these problems?",0.026,3,"2026-05-09 02:30:07"
524,15,198,Chat,"Hi Nisha,

I'm writing to address an invoice mismatch issue after our recent renewal. We've noticed discrepancies in the billing details, and I believe there's a mistake.

Please let me know how we can resolve this so that we don't incur additional fees.",-0.065,4,"2026-06-27 12:31:29"
525,96,344,Call,"Good afternoon, Emily,

I hope this message finds you well. I'm reaching out because we've been experiencing slower transaction processing times.

Could you please provide more details on how to improve our system so that transactions can be processed faster?",-0.054,3,"2026-06-18 17:41:29"
526,252,672,Email,"Appreciate the report on 'Better Automation Needed for EdTech Workflows'. Assigning this to our team now.",-0.052,2.9,"2026-04-05 23:53:35"
527,49,195,Email,"Thanks for flagging 'Advanced Analytics Tools Request for DataBridge Analytics'. We'll keep you posted as we dig in.",0.072,3.6,"2026-04-16 19:27:36"
528,337,282,Email,"Appreciate the report on 'Customer Support'. Assigning this to our team now.",0.149,3,"2026-06-18 03:17:29"
529,15,198,Chat,"Appreciate the report on 'Invoice mismatch after renewal'. Assigning this to our team now.",0.11,2.9,"2026-07-01 04:34:47"
530,96,344,Email,"Appreciate the report on 'Faster Transaction Processing Request'. Assigning this to our team now.",0.055,3.4,"2026-06-30 06:50:16"
531,314,923,Email,"Dear Pranav,
I hope this message finds you well.

I noticed that your website is experiencing slow loading times recently. Could you please share more details about the issue? I'm eager to help resolve it for you.",-0.059,3,"2026-06-15 03:54:04"
532,314,923,Email,"Thank you for reaching out, Pranav. I've reviewed your issue and it seems related to our recent website update. We're working on optimizing the loading times.

If this doesn't resolve the problem, please let me know so we can further investigate.",0.79,5,"2026-07-04 11:43:17"
533,218,481,Chat,"Hi Varun,
I've received your request for advanced data visualization. Could you please provide more details on what specific features or reports you need? I'll make sure to prioritize this and get it done as soon as possible.",0.09,4,"2026-06-27 17:41:50"
534,218,481,Chat,"Thank you for your request, Varun. I've started working on the advanced data visualization and will ensure it's ready as soon as possible.

If there are any specific reports or features you need, please let me know so we can focus on them.",0.815,5,"2026-07-03 16:27:36"
535,478,5,Call,"Hello Rajesh,
I've reviewed your ticket and it seems related to the performance of our AI/ML SaaS workflows. We're currently working on improving the reporting capabilities.

If you have any specific requests or concerns, please let me know so we can address them promptly.",0.229,3,"2026-03-19 09:44:38"
536,478,5,Call,"Thank you for your request, Rajesh. I've started working on improving the reporting capabilities and will ensure it's ready as soon as possible.

If there are any specific features or reports you need, please let me know so we can focus on them.",0.896,5,"2026-02-03 12:32:17"
537,417,434,Email,"Dear Lakshmi,
I've received your ticket and it seems related to the customer support experience. We're currently working on improving our response times.

If you have any feedback or concerns, please let me know so we can address them promptly.",0.145,3,"2026-05-11 20:31:48"
538,417,434,Email,"Thank you for your feedback, Lakshmi. I've started working on improving our response times and will ensure it's ready as soon as possible.

If there are any specific areas you'd like to focus on, please let me know so we can address them.",0.722,5,"2026-06-04 20:37:06"
539,417,439,Chat,"Hi Lakshmi,
I've received your ticket and it seems related to the dashboard timeout issue. Could you please provide more details on what specific feature or export process is causing the problem? I'll investigate further.",-0.092,4,"2026-03-04 19:30:07"
540,417,439,Chat,"Thank you for your ticket, Lakshmi. I've started investigating the dashboard timeout issue and will ensure it's resolved as soon as possible.

If there are any specific features or export processes you need to check, please let me know so we can focus on them.",0.998,5,"2026-04-07 03:04:36"
541,244,584,Call,"Hello David Smith! I noticed you're experiencing issues with our healthcare workflows analytics. Could you please provide more details on what's happening?",-0.931,NULL,"2026-02-22 00:27:21"
542,244,584,Email,"Dear David Smith, I hope this email finds you well. We've received your feedback about the analytics for healthcare workflows and would like to understand more about what's happening.",0.198,NULL,"2026-04-21 09:12:34"
543,89,938,Chat,"Bhavna Davis, thank you for reaching out. We've checked your Slack alerts and they're not firing as expected. Is there anything specific about this issue that we can help with?",0.109,NULL,"2026-07-04 08:10:38"
544,89,938,Email,"Bhavna Davis, I'm sorry to hear you're experiencing issues with your Slack alerts. We'll look into it right away and get back to you as soon as we can.",0.09,NULL,"2026-07-01 04:37:32"
545,248,894,Call,"Aditya Davis, thank you for your feedback. We've reviewed the issue with improved customer support and are working on a solution to address it.",0.98,NULL,"2026-06-27 14:44:28"
546,248,894,Email,"Aditya Davis, we appreciate your feedback. We're committed to providing better support and will work on improving our customer service experience.",0.48,NULL,"2026-06-18 02:45:38"
547,270,76,Chat,"Amanda Mukherjee, thank you for your report. We've identified the issue with SSO login redirects and have resolved it to ensure a smoother experience.",0.989,NULL,"2026-06-23 21:51:17"
548,270,76,Email,"Amanda Mukherjee, we're glad you found the issue with your SSO login redirects. We've made this a priority and will ensure it doesn't happen again in the future.",0.537,NULL,"2026-06-23 14:48:52"
549,472,101,Call,"Rajesh Nair, thank you for your feedback. We've reviewed the issue with more patient-centric care and have implemented changes to better meet your needs.",0.753,NULL,"2026-06-24 00:20:45"
550,472,101,Email,"Rajesh Nair, we're glad you found the issue with patient-centric care. We've made this a priority and will ensure it's improved in future versions.",0.881,NULL,"2026-06-09 14:04:11"
551,157,707,Chat,"Hi Lakshmi Singh! I noticed your dashboard is timing out on analytics export. Could you please check if there are any recent changes or updates that might be causing this issue?",0.205,3,"2026-06-22 10:00:56"
552,157,707,Call,"Hello Lakshmi, I'm here to help. It seems your dashboard is timing out on analytics export. Let's look into this together.",0.102,3,"2026-06-26 22:57:11"
553,359,705,Chat,"Hi Kavya Pillai! I noticed your slow response times. Could you please share more details about the issue?",-0.079,3,"2026-06-08 11:19:38"
554,359,705,Call,"Hello Kavya, I'm here to help. It seems your slow response times are causing issues for you. Let's look into this together.",0.149,3,"2026-07-01 20:46:20"
555,408,784,Chat,"Hi Sarah Reddy! I noticed your needs for better integration with AI/ML SaaS workflows. Could you please share more details about the issue?",0.204,3,"2026-04-28 16:10:23"
556,408,784,Call,"Hello Sarah, I'm here to help. It seems your needs for better integration with AI/ML SaaS workflows are causing issues for you. Let's look into this together.",0.243,3,"2026-01-25 07:55:28"
557,278,676,Chat,"Hi Vikram Agarwal! I noticed your legacy CRM import failing. Could you please check if there are any recent changes or updates that might be causing this issue?",-0.054,3,"2026-06-21 16:37:34"
558,278,676,Call,"Hello Vikram, I'm here to help. It seems your legacy CRM import failing is causing issues for you. Let's look into this together.",0.013,3,"2026-06-07 04:12:14"
559,431,109,Chat,"Hi Sneha Das! I noticed your Slack alerts not firing. Could you please share more details about the issue?",0.073,3,"2026-06-16 06:33:31"
560,431,109,Call,"Hello Sneha, I'm here to help. It seems your Slack alerts not firing is causing issues for you. Let's look into this together.",0.208,3,"2026-06-22 02:34:11"
561,406,62,Chat,"Hi Nandini, I'm experiencing issues with integrating AI/ML SaaS workflows into our current system. Any help would be greatly appreciated.",-0.794,2,"2026-06-26 09:29:55"
562,406,62,Email,"Dear Nandini, I hope this email finds you well. I'm facing difficulties integrating AI/ML SaaS workflows into our system. Any assistance would be greatly appreciated.",-0.699,2,"2026-05-04 23:00:25"
563,7,463,Call,"Hello Yash, I'm having trouble accessing clinical trial data through MediTrack Health. Could you please assist?",-0.658,2,"2026-05-27 09:25:41"
564,7,463,Chat,"Yash, I'm sorry to hear that accessing clinical trial data is a problem for you. Let's work on resolving this issue together.",-0.147,3,"2026-04-14 17:33:33"
565,300,740,Call,"Hello Yash Khan, I'm encountering issues with SSO login redirects to error pages. Any help would be greatly appreciated.",-0.581,2,"2026-07-03 02:58:39"
566,300,740,Email,"Yash, I'm sorry for the inconvenience you're experiencing with SSO login redirects. Let's resolve this issue together.",-0.033,3,"2026-06-14 18:30:49"
567,118,775,Chat,"Hello Aditya, I'm looking for better financial planning tools at LearnSphere EdTech. Any suggestions would be greatly appreciated.",-0.989,2,"2026-07-01 06:23:38"
568,118,775,Email,"Aditya, I'm sorry for the inconvenience you're experiencing with financial planning tools. Let's work on finding a solution together.",-0.584,2,"2026-06-23 09:03:34"
569,75,228,Call,"Hello Ashley, I'm facing issues with Slack alerts not firing at DataBridge Analytics. Any help would be greatly appreciated.",-0.998,2,"2026-07-01 19:51:05"
570,75,228,Email,"Ashley, I'm sorry for the inconvenience you're experiencing with Slack alerts. Let's resolve this issue together.",-0.704,2,"2026-07-05 05:45:40"
571,392,607,Chat,"Ishaan Mukherjee: Hi there! I'm experiencing a dashboard timeout issue with my analytics export on CloudMind Systems.",-0.817,2,"2026-07-02 11:54:14"
572,392,607,Call,"Ishaan Mukherjee: I'm really frustrated because the dashboard is taking too long to load. Can you help me with this?",-0.606,2,"2026-06-25 20:06:45"
573,369,436,Email,"Sachin Garcia: Hi Sachin, I'm facing issues with Slack alerts not firing on my PaySwift FinTech account. Any help would be greatly appreciated.",-0.864,2,"2026-06-11 17:48:31"
574,369,436,Chat,"Sachin Garcia: I'm really frustrated because my alerts aren't working. Can you assist me with this?",-0.845,2,"2026-06-28 02:56:13"
575,158,680,Email,"Sneha Nair: Hi Sneha, I'm encountering issues with the legacy CRM import on my RetailGenius account. Any help would be greatly appreciated.",-0.677,2,"2026-07-04 20:15:49"
576,158,680,Call,"Sneha Nair: I'm really frustrated because the import isn't working. Can you help me with this?",-0.635,2,"2026-07-05 10:31:59"
577,342,235,Email,"Amanda Davis: Hi Amanda, I'm experiencing issues with the analytics for FinTech workflows on SkillForge Academy. Any help would be greatly appreciated.",-0.653,2,"2026-05-07 21:04:41"
578,342,235,Chat,"Amanda Davis: I'm really frustrated because the analytics aren't working. Can you help me with this?",-0.877,2,"2026-04-14 08:00:43"
579,475,903,Email,"Rohit Yadav: Hi Rohit, I'm facing issues with insufficient market insights needed on AlgoTrade Finance. Any help would be greatly appreciated.",-0.891,2,"2026-06-13 19:19:37"
580,475,903,Call,"Rohit Yadav: I'm really frustrated because the insights aren't working. Can you help me with this?",-0.81,2,"2026-06-28 15:53:38"
581,187,591,Chat,"Hi Vishal, I noticed you requested personalized learning paths. Could you please provide more details on what kind of support you're looking for?",0.057,3,"2026-06-10 07:53:31"
582,187,591,Email,"Dear Vishal, I hope this email finds you well. We've received your request for personalized learning paths and would like to discuss it further.",0.445,4,"2026-05-14 17:47:58"
583,488,274,Call,"Lakshmi, thank you for reaching out. We understand the importance of reporting and AI/ML workflows in your company's SaaS environment.",-0.011,3,"2026-04-25 02:37:00"
584,488,274,Email,"Lakshmi, I appreciate your feedback. We'll ensure that reporting is streamlined for better visibility and efficiency.",0.695,4,"2026-06-09 21:29:25"
585,357,13,Chat,"Emily, we're aware of the limited personalization options you've encountered. We'll work on enhancing our system to provide more tailored solutions.",-0.064,3,"2026-06-15 01:03:12"
586,357,13,Email,"Emily, we're committed to improving your experience. Our team will review the issue and implement a fix as soon as possible.",0.422,4,"2026-06-19 09:09:45"
587,255,456,Call,"Sneha, we're sorry to hear about the legacy CRM import issue. We'll investigate this further and provide a resolution as soon as possible.",-0.105,3,"2026-06-10 13:05:12"
588,255,456,Email,"Sneha, we appreciate your patience and understanding. Our team will work on resolving the issue promptly.",0.829,4,"2026-05-25 21:13:07"
589,94,188,Chat,"Chirag, thank you for reaching out. We're aware of the dashboard timeout issue and will work on optimizing it to provide a smoother experience.",0.002,3,"2026-06-30 02:58:12"
590,94,188,Email,"Chirag, we're sorry for the inconvenience. Our team will review the issue and implement a fix as soon as possible.",0.613,4,"2026-07-01 01:37:08"
591,177,12,Email,"Dear Zara Das,

I noticed that my high transaction fees have been increasing recently. Could you please look into this issue?",-0.816,NULL,"2026-06-25 00:28:44"
592,177,12,Email,"Thank you for your prompt response, Sarah Bhatia.

I'm facing issues with the legacy CRM import failing. Can you help me resolve this?",0.026,NULL,"2026-02-28 06:25:27"
593,53,716,Chat,"Hi Sarah Bhatia,

I'm facing issues with the legacy CRM import failing. Can you help me resolve this?",-0.016,NULL,"2026-06-19 14:58:51"
594,53,716,Chat,"Thank you for your prompt response, Sarah Bhatia.

I'm facing issues with the legacy CRM import failing. Can you help me resolve this?",0.097,NULL,"2026-06-24 00:54:20"
595,485,26,Chat,"Hi, Ananya Das here from ShopVault Commerce. We just hit a problem related to 'Invoice mismatch after renewal' and need help resolving it.",-0.091,3.9,"2026-06-01 09:10:08"
596,485,26,Email,"Thanks for reaching out about 'Invoice mismatch after renewal' - we've logged this and are looking into it now.",0.057,3.9,"2026-04-06 22:35:40"
597,338,224,Chat,"We're running into an issue with 'Needs better reporting for FinTech workflows' - Needs better reporting for FinTech workflows. Can someone take a look?",-0.003,3.4,"2026-06-16 19:49:20"
598,338,224,Chat,"Appreciate the report on 'Needs better reporting for FinTech workflows'. Assigning this to our team now.",0.237,3.9,"2026-03-05 04:37:31"
599,282,333,Chat,"Hi, Tanvi Mishra here from ShopVault Commerce. We just hit a problem related to 'Need better product recommendations' and need help resolving it.",0.054,3.9,"2026-05-23 05:51:32"
600,282,333,Call,"Got it - opening an investigation into 'Need better product recommendations' for ShopVault Commerce right away.",0.158,3,"2026-06-11 19:24:48"
601,109,849,Chat,"Hello Akash Chakraborty! I noticed your Slack alerts haven't been firing recently. Could you please share more details about the issue?",-0.008,3,"2026-06-29 03:02:14"
602,109,849,Email,"Dear Akash Chakraborty, I hope this email finds you well. Your Slack alerts haven't been firing as expected recently. Could you please provide more context?",-0.144,3,"2026-07-04 04:02:19"
603,347,386,Chat,"Hello Tanvi Kumar! I noticed your ticket hasn't been resolved in the last few days. Could you please share more details about the issue?",0.142,3,"2026-04-08 22:59:23"
604,347,386,Email,"Dear Tanvi Kumar, I hope this email finds you well. Your ticket hasn't been resolved in the last few days. Could you please provide more context?",-0.004,3,"2026-03-04 09:10:32"
605,31,245,Chat,"Hello Sneha Joshi! I noticed your ticket hasn't been resolved in the last few days. Could you please share more details about the issue?",0.206,3,"2026-01-13 00:19:07"
606,31,245,Email,"Dear Sneha Joshi, I hope this email finds you well. Your ticket hasn't been resolved in the last few days. Could you please provide more context?",0.051,3,"2026-04-12 00:25:25"
607,117,84,Chat,"Hello Nandini Ghosh! I noticed your ticket hasn't been resolved in the last few days. Could you please share more details about the issue?",-0.094,3,"2026-06-11 03:59:42"
